base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.humidity,main.pressure,main.temp,main.temp_max,main.temp_min,name,sys.country,sys.id,sys.message,sys.sunrise,sys.sunset,sys.type,visibility,weather,wind.deg,wind.speed,weather.description,weather.icon,weather.id,weather.main
stations,75,200,3.12,101.68,1538654400,1735161,83,1010,301.15,301.15,301.15,Kuala Lumpur,MY,8138,0.0086,1538607578,1538651052,1,5000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538656200,1735161,78,1009,301.15,301.15,301.15,Kuala Lumpur,MY,8132,0.0071,1538607578,1538651052,1,9000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",50,1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538658000,1735161,83,1010,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0213,1538607578,1538651051,1,5000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",14.0056,1.21,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538659800,1735161,83,1010,300.15,300.15,300.15,Kuala Lumpur,MY,8132,0.0046,1538607578,1538651051,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",60,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538661600,1735161,83,1011,300.15,300.15,300.15,Kuala Lumpur,MY,8138,0.0044,1538607577,1538651050,1,3000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",36.5022,1.27,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538663400,1735161,88,1011,300.15,300.15,300.15,Kuala Lumpur,MY,8132,0.0077,1538607577,1538651050,1,8000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538665200,1735161,88,1011,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0052,1538607577,1538651049,1,3000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",36.5022,1.27,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538667000,1735161,88,1011,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.006,1538607576,1538651049,1,8000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",30,1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538668800,1735161,88,1011,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0064,1538607576,1538651048,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",36.5022,1.27,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538670600,1735161,88,1010,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.007,1538607576,1538651048,1,7000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538672400,1735161,88,1011,299.15,299.15,299.15,Kuala Lumpur,MY,8138,0.0047,1538607575,1538651047,1,3000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",0.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538674200,1735161,94,1010,299.15,299.15,299.15,Kuala Lumpur,MY,8132,0.0046,1538607575,1538651047,1,7000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",108.004,1.72,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538676000,1735161,88,1010,299.15,299.15,299.15,Kuala Lumpur,MY,8138,0.0059,1538607575,1538651046,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",0.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538677800,1735161,94,1009,299.15,299.15,299.15,Kuala Lumpur,MY,8132,0.0104,1538607575,1538651046,1,7000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538679600,1735161,94,1009,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0094,1538607574,1538651045,1,2000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538681400,1735161,94,1008,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0065,1538607574,1538651045,1,7000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538683200,1735161,94,1009,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0086,1538607574,1538651044,1,2000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538685000,1735161,88,1008,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0044,1538607574,1538651044,1,7000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538686800,1735161,94,1009,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0073,1538607573,1538651043,1,3000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538688600,1735161,88,1008,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0069,1538607573,1538651043,1,8000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",123.504,0.61,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538690400,1735161,88,1009,298.15,298.15,298.15,Kuala Lumpur,MY,8138,0.0069,1538607573,1538651042,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",123.504,0.61,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538692200,1735161,94,1009,298.15,298.15,298.15,Kuala Lumpur,MY,8132,0.0157,1538607572,1538651042,1,8000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",50.501,1.52,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538694000,1735161,88,1010,298.15,298.15,298.15,Kuala Lumpur,MY,8138,0.0115,1538607572,1538651041,1,2000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538695800,1735161,94,1009,298.15,298.15,298.15,Kuala Lumpur,MY,8132,0.0057,1538693972,1538737441,1,9000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538697600,1735161,94,1010,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0072,1538693972,1538737440,1,2500,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",50.501,1.52,haze,50d,721,Haze
stations,75,200,3.12,101.68,1538699400,1735161,88,1010,299.1,300.15,298.15,Kuala Lumpur,MY,8132,0.0065,1538693971,1538737440,1,7000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",1.5,haze,50d,721,Haze
stations,75,200,3.12,101.68,1538701200,1735161,83,1011,300.15,300.15,300.15,Kuala Lumpur,MY,8138,0.0076,1538693971,1538737440,1,6000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",50.501,1.52,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538703000,1735161,83,1011,300.62,301.15,300.15,Kuala Lumpur,MY,8132,0.0059,1538693971,1538737439,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538704800,1735161,74,1012,302.15,302.15,302.15,Kuala Lumpur,MY,8138,0.0052,1538693971,1538737439,1,6000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538706600,1735161,74,1011,302.62,303.15,302.15,Kuala Lumpur,MY,8132,0.0144,1538693970,1538737438,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538708400,1735161,66,1011,304.15,304.15,304.15,Kuala Lumpur,MY,8138,0.0116,1538693970,1538737438,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",140,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538710200,1735161,70,1011,304.15,304.15,304.15,Kuala Lumpur,MY,8132,0.0061,1538693970,1538737437,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538712000,1735161,59,1011,305.15,305.15,305.15,Kuala Lumpur,MY,8138,0.0068,1538693969,1538737437,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538713800,1735161,62,1010,305.15,305.15,305.15,Kuala Lumpur,MY,8132,0.0053,1538693969,1538737436,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",150,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538715600,1735161,55,1010,306.15,306.15,306.15,Kuala Lumpur,MY,8138,0.0086,1538693969,1538737436,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",140,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538717400,1735161,63,1009,306.15,306.15,306.15,Kuala Lumpur,MY,8132,0.0057,1538693969,1538737435,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538719200,1735161,59,1008,306.15,306.15,306.15,Kuala Lumpur,MY,8138,0.0084,1538693968,1538737435,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538721000,1735161,66,1008,305.68,306.15,305.15,Kuala Lumpur,MY,8132,0.0743,1538693968,1538737434,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",190,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538722800,1735161,55,1007,306.15,306.15,306.15,Kuala Lumpur,MY,8138,0.0059,1538693968,1538737434,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,4.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538724600,1735161,62,1007,305.68,306.15,305.15,Kuala Lumpur,MY,8132,0.0062,1538693967,1538737433,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538726400,1735161,59,1006,305.62,306.15,305.15,Kuala Lumpur,MY,8138,0.0072,1538693967,1538737433,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170,4.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538728200,1735161,62,1006,305.68,306.15,305.15,Kuala Lumpur,MY,8132,0.0112,1538693967,1538737432,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538730000,1735161,62,1006,304.62,305.15,304.15,Kuala Lumpur,MY,8138,0.008,1538693967,1538737432,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,4.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538731800,1735161,70,1006,304.68,305.15,304.15,Kuala Lumpur,MY,8132,0.0052,1538693966,1538737431,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538733600,1735161,62,1007,304.62,305.15,304.15,Kuala Lumpur,MY,8138,0.0091,1538693966,1538737431,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,5.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538735400,1735161,70,1007,304.2,305.15,303.15,Kuala Lumpur,MY,8132,0.0065,1538693966,1538737430,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538737200,1735161,62,1008,303.62,304.15,303.15,Kuala Lumpur,MY,8138,0.0048,1538693965,1538737430,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,4.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538739000,1735161,79,1008,303.2,304.15,302.15,Kuala Lumpur,MY,8132,0.0111,1538693965,1538737429,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",160,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538740800,1735161,70,1008,302.62,303.15,302.15,Kuala Lumpur,MY,8138,0.0064,1538693965,1538737429,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",170,3.1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538742600,1735161,79,1008,302.68,303.15,302.15,Kuala Lumpur,MY,8132,0.0103,1538693965,1538737429,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",160,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538744400,1735161,74,1010,301.62,302.15,301.15,Kuala Lumpur,MY,8138,0.0065,1538693964,1538737428,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",150,2.1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538746200,1735161,83,1010,301.68,302.15,301.15,Kuala Lumpur,MY,8132,0.0051,1538693964,1538737428,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",140,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538748000,1735161,74,1011,301.62,302.15,301.15,Kuala Lumpur,MY,8138,0.0062,1538693964,1538737427,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",320,2.1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538749800,1735161,83,1010,301.68,302.15,301.15,Kuala Lumpur,MY,8132,0.0071,1538693964,1538737427,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",80,2.6,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538751600,1735161,78,1011,301.15,301.15,301.15,Kuala Lumpur,MY,8138,0.0054,1538693963,1538737426,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",320,2.1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538753400,1735161,78,1011,301.15,301.15,301.15,Kuala Lumpur,MY,8132,0.0052,1538693963,1538737426,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",110,2.6,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538755200,1735161,83,1011,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0052,1538693963,1538737425,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538757000,1735161,78,1010,300.62,301.15,300.15,Kuala Lumpur,MY,8132,0.008,1538693962,1538737425,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",70,2.1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538758800,1735161,83,1010,300.15,300.15,300.15,Kuala Lumpur,MY,8138,0.0071,1538693962,1538737424,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",56.5014,2.11,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538760600,1735161,83,1010,300.15,300.15,300.15,Kuala Lumpur,MY,8132,0.0057,1538693962,1538737424,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",40,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538762400,1735161,88,1009,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0048,1538693962,1538737423,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",56.5014,2.11,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538764200,1735161,83,1008,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.1451,1538693961,1538737423,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",70,2.6,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538766000,1735161,88,1009,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0076,1538693961,1538737422,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",56.5014,2.11,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538767800,1735161,83,1008,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.0306,1538693961,1538737422,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",246,1.96,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538769600,1735161,88,1009,299.75,300.15,299.15,Kuala Lumpur,MY,8138,0.0212,1538693961,1538737421,1,6000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",246,1.96,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538771400,1735161,88,1008,299.15,299.15,299.15,Kuala Lumpur,MY,8132,0.0105,1538693960,1538737421,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",246,1.96,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538773200,1735161,88,1009,299.15,299.15,299.15,Kuala Lumpur,MY,8138,0.0283,1538693960,1538737420,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",246,1.96,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538775000,1735161,94,1008,298.68,299.15,298.15,Kuala Lumpur,MY,8132,0.0077,1538693960,1538737420,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538776800,1735161,88,1009,298.62,299.15,298.15,Kuala Lumpur,MY,8138,0.0652,1538693959,1538737419,1,5000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",246,1.96,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538780400,1735161,88,1009,298.15,298.15,298.15,Kuala Lumpur,MY,8138,0.0258,1538693959,1538737419,1,5000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",59.0007,0.42,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538782200,1735161,94,1009,298.15,298.15,298.15,Kuala Lumpur,MY,8132,0.0083,1538780359,1538823818,1,5000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",59.0007,0.42,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538784000,1735161,88,1010,299.15,299.15,299.15,Kuala Lumpur,MY,8138,0.0043,1538780358,1538823818,1,5000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",59.0007,0.42,haze,50d,721,Haze
stations,75,200,3.12,101.68,1538785800,1735161,88,1010,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.0847,1538780358,1538823817,1,8000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",59.0007,0.42,haze,50d,721,Haze
stations,75,200,3.12,101.68,1538787600,1735161,83,1011,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0293,1538780358,1538823817,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",1,haze,50d,721,Haze
stations,75,200,3.12,101.68,1538789400,1735161,70,1011,301.1,302.15,300.15,Kuala Lumpur,MY,8132,0.0096,1538780358,1538823816,1,9000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",1,haze,50d,721,Haze
stations,75,200,3.12,101.68,1538791200,1735161,74,1012,302.68,303.15,302.15,Kuala Lumpur,MY,8138,0.0062,1538780357,1538823816,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",51.0031,0.51,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538793000,1735161,58,1011,303.1,304.15,302.15,Kuala Lumpur,MY,8132,0.0053,1538780357,1538823815,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",120,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538794800,1735161,66,1011,304.68,305.15,304.15,Kuala Lumpur,MY,8138,0.0063,1538780357,1538823815,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538796600,1735161,59,1011,304.62,305.15,304.15,Kuala Lumpur,MY,8132,0.0123,1538780356,1538823814,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538798400,1735161,55,1011,305.15,305.15,305.15,Kuala Lumpur,MY,8138,0.0086,1538780356,1538823814,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",130,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538800200,1735161,59,1010,305.15,305.15,305.15,Kuala Lumpur,MY,8132,0.0047,1538780356,1538823813,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538802000,1735161,59,1010,305.15,305.15,305.15,Kuala Lumpur,MY,8138,0.0056,1538780356,1538823813,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",190,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538803800,1735161,62,1009,305.15,305.15,305.15,Kuala Lumpur,MY,8132,0.0047,1538780355,1538823812,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",190,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538805600,1735161,55,1009,306.15,306.15,306.15,Kuala Lumpur,MY,8138,0.0067,1538780355,1538823812,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538807400,1735161,59,1008,306.15,306.15,306.15,Kuala Lumpur,MY,8132,0.0073,1538780355,1538823812,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538809200,1735161,55,1007,305.62,306.15,305.15,Kuala Lumpur,MY,8138,0.0605,1538780355,1538823811,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538811000,1735161,62,1007,305.68,306.15,305.15,Kuala Lumpur,MY,8132,0.0338,1538780354,1538823811,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538812800,1735161,59,1007,305.62,306.15,305.15,Kuala Lumpur,MY,8138,0.0306,1538780354,1538823810,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,5.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538814600,1735161,62,1007,305.68,306.15,305.15,Kuala Lumpur,MY,8132,0.0063,1538780354,1538823810,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538816400,1735161,59,1007,305.09,306.15,304.15,Kuala Lumpur,MY,8138,0.0085,1538780354,1538823809,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180,4.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538818200,1735161,62,1007,305.21,306.15,304.15,Kuala Lumpur,MY,8132,0.1803,1538780353,1538823809,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",150,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538820000,1735161,62,1007,304.09,305.15,303.15,Kuala Lumpur,MY,8138,0.0058,1538780353,1538823808,1,8000,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",150,5.1,light intensity shower rain,09d,520,Rain
stations,75,200,3.12,101.68,1538821800,1735161,74,1007,304.2,305.15,303.15,Kuala Lumpur,MY,8132,0.0437,1538780353,1538823808,1,10000,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",140,3.1,light intensity shower rain,09d,520,Rain
stations,75,200,3.12,101.68,1538823600,1735161,70,1008,303.15,303.15,303.15,Kuala Lumpur,MY,8138,0.0125,1538780352,1538823807,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",130,4.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538825400,1735161,74,1008,302.68,303.15,302.15,Kuala Lumpur,MY,8132,0.0176,1538780352,1538823807,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",130,3.6,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538827200,1735161,58,1009,302.09,303.15,301.15,Kuala Lumpur,MY,8138,0.0051,1538780352,1538823806,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",130,3.1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538829000,1735161,69,1009,302.2,303.15,301.15,Kuala Lumpur,MY,8132,0.0062,1538780352,1538823806,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",120,3.6,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538830800,1735161,70,1010,301.09,302.15,300.15,Kuala Lumpur,MY,8138,0.0063,1538780351,1538823805,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",130,3.1,broken clouds,04n,803,Clouds
